Unnamed: 0,patient,node,x_coord,y_coord,tumor,slide,center,split
227289,99,4,19552,5024,1,49,4,1
123824,73,1,8704,42560,1,38,3,0
35249,22,4,12192,38016,1,13,1,0
384761,80,1,21824,15104,0,40,4,0
253761,9,1,13696,36256,0,1,0,0
144403,75,4,7456,40224,1,39,3,0
346430,67,4,8736,30656,0,35,3,0
107132,73,1,5088,43296,1,38,3,0
384217,80,1,4704,17920,0,40,4,0
254679,15,1,12000,33088,0,4,0,0
435237,80,1,36960,11552,0,40,4,0
154364,75,4,5984,40256,1,39,3,0
131704,73,1,7136,43648,1,38,3,0
217954,99,4,19840,3104,1,49,4,0
408330,87,0,41216,13408,0,44,4,0
455529,99,4,10208,10656,0,49,4,0
31118,20,4,16416,30560,1,11,1,0
105565,73,1,1088,40864,1,38,3,0
114980,73,1,2816,44000,1,38,3,0
323495,68,1,15104,26304,0,36,3,0
225470,99,4,19872,1728,1,49,4,0
370478,62,2,2144,27200,0,32,3,0
355638,73,1,14016,41728,0,38,3,1
396272,80,1,36960,15872,0,40,4,0
175760,96,0,36672,5920,1,48,4,1
39174,22,4,11488,16480,1,13,1,0
400608,89,3,27488,768,0,46,4,0
85871,52,1,23168,9536,1,29,2,0
276101,42,3,4736,13856,0,22,2,0
187075,96,0,32160,7168,1,48,4,0
265882,39,1,15008,26976,0,19,1,0
412499,86,4,4896,15232,0,43,4,0
222657,99,4,19552,2368,1,49,4,0
120752,73,1,2592,42336,1,38,3,0
128562,73,1,15680,17280,1,38,3,0
429417,88,1,20960,5792,0,45,4,0
380395,68,1,4896,28928,0,36,3,1
416227,81,4,8288,4320,0,41,4,0
304763,44,4,9056,14112,0,23,2,0
38808,22,4,13216,38528,1,13,1,0
178978,96,0,21184,10912,1,48,4,0
27078,17,2,13056,38048,1,8,0,0
161470,96,0,34272,10752,1,48,4,0
380761,60,3,16960,37568,0,30,3,0
434399,86,0,31136,8192,0,42,4,0
424138,81,4,18272,15072,0,41,4,1
389989,86,0,29664,12064,0,42,4,0
224017,99,4,20352,5184,1,49,4,1
35547,22,4,12768,16096,1,13,1,0
6993,12,0,6592,26272,1,3,0,0
221543,99,4,19712,3008,1,49,4,0
250288,17,2,17728,17344,0,8,0,0
149768,75,4,6144,40288,1,39,3,0
144189,75,4,1344,38560,1,39,3,0
356448,73,1,9824,38240,0,38,3,0
167628,96,0,26528,10080,1,48,4,0
238418,9,1,11808,26144,0,1,0,0
375499,68,1,5344,12096,0,36,3,0
126460,73,1,3552,42976,1,38,3,0
347721,60,3,9536,28416,0,30,3,0
404396,86,0,6944,12096,0,42,4,0
54212,45,1,8896,11712,1,24,2,0
293451,46,4,4288,16384,0,26,2,0
307337,51,2,19648,10944,0,28,2,1
59454,51,2,17056,18560,1,28,2,0
17765,15,1,9536,36416,1,4,0,0
103310,73,1,2336,39360,1,38,3,0
447637,80,1,5504,11680,0,40,4,0
250639,16,1,17760,17792,0,6,0,0
183253,96,0,26080,7360,1,48,4,0
308556,45,1,24768,13856,0,24,2,0
339333,62,2,1440,29760,0,32,3,0
114557,73,1,3808,41216,1,38,3,0
366693,68,1,7808,25728,0,36,3,0
366423,64,0,7072,43456,0,33,3,0
99667,73,1,14624,17856,1,38,3,0
143198,75,4,2880,39296,1,39,3,0
251927,16,1,14688,33120,0,6,0,1
418993,81,4,6656,2912,0,41,4,0
59769,51,2,17536,18176,1,28,2,0
425675,86,0,8320,8672,0,42,4,0
341708,73,1,14880,37312,0,38,3,0
436115,86,4,2944,12800,0,43,4,0
70456,51,2,18752,20480,1,28,2,1
16393,15,1,10368,37280,1,4,0,0
273151,39,1,15360,38592,0,19,1,1
274776,24,2,13024,32992,0,15,1,0
251963,10,4,15008,20800,0,2,0,0
111943,73,1,5184,40320,1,38,3,0
113671,73,1,8000,43680,1,38,3,0
138103,73,1,14592,18432,1,38,3,0
138331,73,1,4224,42720,1,38,3,0
271919,20,4,4736,28608,0,11,1,1
74288,51,2,20192,17184,1,28,2,0
52164,44,4,8064,4160,1,23,2,0
63693,51,2,17600,19648,1,28,2,0
95812,73,1,16640,18880,1,38,3,1
272043,21,3,6720,38496,0,12,1,0
123661,73,1,8544,43104,1,38,3,0
52020,44,4,7744,3584,1,23,2,0
443750,96,0,20736,7328,0,48,4,0
327790,67,4,8640,29376,0,35,3,0
432383,88,1,10624,9056,0,45,4,0
1322,10,4,19264,16288,1,2,0,0
180673,96,0,36480,3584,1,48,4,0
442592,86,4,12576,19104,0,43,4,0
355683,68,1,15008,29664,0,36,3,0
214254,96,0,33600,2816,1,48,4,1
384085,86,0,18496,16480,0,42,4,0
396305,92,1,24992,8064,0,47,4,0
396702,87,0,3200,9984,0,44,4,1
102457,73,1,1312,41536,1,38,3,0
333519,68,1,17280,18144,0,36,3,0
394228,89,3,28416,3328,0,46,4,0
75088,51,2,29536,14464,1,28,2,0
249554,16,1,7712,31104,0,6,0,0
141644,75,4,1856,39072,1,39,3,0
264127,21,3,8480,39392,0,12,1,1
62121,51,2,20640,17312,1,28,2,0
171425,96,0,22720,9600,1,48,4,0
448148,99,4,23968,10784,0,49,4,0
363658,72,0,15520,31584,0,37,3,0
235005,15,2,4960,24480,0,5,0,0
204738,96,0,37376,7712,1,48,4,0
38258,22,4,16480,21088,1,13,1,0
255458,9,1,11232,27680,0,1,0,0
94849,73,1,8128,40704,1,38,3,1
169841,96,0,35008,2944,1,48,4,1
320208,73,1,8992,35840,0,38,3,0
404380,86,0,7040,11936,0,42,4,0
380973,72,0,17024,36224,0,37,3,0
397730,89,3,34336,7904,0,46,4,0
131052,73,1,3360,40512,1,38,3,0
339742,60,3,5472,39424,0,30,3,0
128594,73,1,2688,43008,1,38,3,0
365372,75,4,4096,20160,0,39,3,0
189627,96,0,38784,10400,1,48,4,0
358575,73,1,6848,19808,0,38,3,0
73030,51,2,29856,13216,1,28,2,0
341332,61,4,6016,33952,0,31,3,0
82345,51,2,20000,19776,1,28,2,0
310393,45,1,8352,13248,0,24,2,0
409323,86,4,15776,21568,0,43,4,1
17093,15,1,8448,37664,1,4,0,0
179038,96,0,37344,6176,1,48,4,0
230109,17,2,12992,34720,0,8,0,0
226254,99,4,19296,1920,1,49,4,0
455774,86,4,13120,11936,0,43,4,0
304237,45,1,23168,12800,0,24,2,0
95267,73,1,7104,42752,1,38,3,0
420038,81,4,17792,16192,0,41,4,0
304427,52,1,16224,13984,0,29,2,0
144705,75,4,3264,39232,1,39,3,0
132899,73,1,9216,42432,1,38,3,0
449882,87,0,5152,10368,0,44,4,0
289958,52,1,22880,3008,0,29,2,1
438201,86,4,30880,7712,0,43,4,0
151272,75,4,2848,40288,1,39,3,0
6436,12,0,3584,24448,1,3,0,0
215274,96,0,24384,4736,1,48,4,0
280670,45,1,11008,15648,0,24,2,0
358032,64,0,6240,35040,0,33,3,1
241237,9,1,9792,33920,0,1,0,1
399763,86,0,26688,12288,0,42,4,0
292304,45,1,6144,7968,0,24,2,0
241593,17,2,9024,20544,0,8,0,0
190889,96,0,25984,4480,1,48,4,0
328568,68,1,6272,22464,0,36,3,0
27066,17,2,7936,21120,1,8,0,0
194353,96,0,22176,5664,1,48,4,0
428749,81,4,23008,7520,0,41,4,0
354151,73,1,13984,38144,0,38,3,0
391784,86,4,9216,11872,0,43,4,0
223091,99,4,18976,4416,1,49,4,0
138409,73,1,17120,18432,1,38,3,0
135801,73,1,7456,43200,1,38,3,0
155956,92,1,30976,17856,1,47,4,0
11240,12,0,3456,25152,1,3,0,0
238857,16,1,7296,33536,0,6,0,0
57527,51,2,17024,18912,1,28,2,0
317396,46,3,10048,4096,0,25,2,0
347775,72,0,16800,31520,0,37,3,0
122247,73,1,8512,43872,1,38,3,0
415456,89,3,35104,8736,0,46,4,0
101213,73,1,5024,40032,1,38,3,0
23246,17,2,11648,38080,1,8,0,0
91129,62,2,17632,21920,1,32,3,1
191751,96,0,38496,11040,1,48,4,0
402108,86,0,31360,8480,0,42,4,0
454528,81,4,2464,8064,0,41,4,0
316627,42,3,12352,3008,0,22,2,0
401507,92,1,32000,11136,0,47,4,1
420960,81,4,22560,3520,0,41,4,1
26191,17,2,13152,38368,1,8,0,0
284953,41,0,20736,14304,0,21,2,0
109289,73,1,15104,18752,1,38,3,0
187739,96,0,31552,10304,1,48,4,0
137777,73,1,8608,42304,1,38,3,1
44384,34,3,17888,24288,1,16,1,0
242507,15,1,8672,35680,0,4,0,0
144576,75,4,2976,38688,1,39,3,0
86255,52,1,22592,6656,1,29,2,0
255413,16,1,10848,21120,0,6,0,0
399065,88,1,10144,8576,0,45,4,0
340017,72,0,14912,35328,0,37,3,0
116294,73,1,2304,39872,1,38,3,0
31959,20,4,15840,29728,1,11,1,0
315170,48,1,19776,10592,0,27,2,0
178515,96,0,26240,6848,1,48,4,0
280148,52,1,17120,2496,0,29,2,1
302752,48,1,4192,16512,0,27,2,0
394280,86,4,43136,13952,0,43,4,0
247823,9,1,10464,43168,0,1,0,0
334111,62,2,19136,41888,0,32,3,0
278766,45,1,3040,5888,0,24,2,0
423235,89,3,23008,7456,0,46,4,1
108378,73,1,15328,18624,1,38,3,0
400256,81,4,8512,10816,0,41,4,0
248524,17,1,5664,15200,0,7,0,0
153602,75,4,1632,39424,1,39,3,0
235690,15,2,5856,28608,0,5,0,0
357372,60,3,19840,27776,0,30,3,0
299890,46,3,14944,15968,0,25,2,0
92443,72,0,18080,35744,1,37,3,0
48091,42,3,8320,17696,1,22,2,0
343534,60,3,7328,30048,0,30,3,0
31880,20,4,16544,29280,1,11,1,0
88691,52,1,21344,10272,1,29,2,0
145408,75,4,2496,39552,1,39,3,0
113490,73,1,1248,41728,1,38,3,0
318072,61,4,5824,32160,0,31,3,0
260522,24,1,9760,19936,0,14,1,0
126666,73,1,6848,39904,1,38,3,0
445954,96,0,23680,3072,0,48,4,0
418114,92,1,33536,16192,0,47,4,0
73110,51,2,17568,19328,1,28,2,0
155421,92,1,33152,18432,1,47,4,0
433720,92,1,30976,5344,0,47,4,0
191989,96,0,22496,8000,1,48,4,0
208603,96,0,25760,4256,1,48,4,0
154726,80,1,36384,12096,1,40,4,0
426546,89,3,24576,4896,0,46,4,0
59463,51,2,20800,17792,1,28,2,0
138097,73,1,2976,42240,1,38,3,0
173374,96,0,22176,5056,1,48,4,0
47727,42,3,23072,6048,1,22,2,0
157725,92,1,31808,17376,1,47,4,0
430999,81,4,10816,10112,0,41,4,0
332473,73,1,14944,19904,0,38,3,0
88243,52,1,22304,9472,1,29,2,0
127089,73,1,5312,42784,1,38,3,1
277965,51,2,18176,3712,0,28,2,0
87170,52,1,22624,7872,1,29,2,0
430093,81,4,24160,13056,0,41,4,0
68011,51,2,28992,15072,1,28,2,0
340102,75,4,4448,41856,0,39,3,0
349156,75,4,9408,28800,0,39,3,0
103979,73,1,4704,42336,1,38,3,1
340666,68,1,6304,18080,0,36,3,0
385720,88,1,3392,15552,0,45,4,0
454783,86,4,7328,10432,0,43,4,0
126110,73,1,14496,19200,1,38,3,1
200800,96,0,26880,6080,1,48,4,0
342952,73,1,15424,42432,0,38,3,0
180822,96,0,23008,5440,1,48,4,0
239748,15,1,10336,32320,0,4,0,0
23567,17,2,13728,38560,1,8,0,1
216596,96,0,33088,7680,1,48,4,0
449809,99,4,10560,15264,0,49,4,0
397416,81,4,18816,19456,0,41,4,0
171711,96,0,33888,6368,1,48,4,0
351705,67,4,19424,37696,0,35,3,0
212500,96,0,34720,10432,1,48,4,1
99607,73,1,2688,39168,1,38,3,0
395270,80,1,21216,14080,0,40,4,1
394192,87,0,31584,6880,0,44,4,0
126943,73,1,7168,44064,1,38,3,0
195387,96,0,32928,8256,1,48,4,0
154279,75,4,17152,18880,1,39,3,0
222889,99,4,20224,1280,1,49,4,1
94990,73,1,7328,42752,1,38,3,0
311995,42,3,26560,12832,0,22,2,0
199734,96,0,32704,6016,1,48,4,0
354862,64,0,10240,33536,0,33,3,0
292852,51,2,18624,4160,0,28,2,0
198427,96,0,38976,10688,1,48,4,0
112521,73,1,16448,17504,1,38,3,0
133842,73,1,2880,40608,1,38,3,0
34061,22,4,16416,41696,1,13,1,0
304287,40,2,27104,20544,0,20,2,0
266001,20,2,13600,37376,0,10,1,0
19384,15,2,17120,24896,1,5,0,0
64349,51,2,29920,14400,1,28,2,0
53888,44,4,8192,3840,1,23,2,0
146377,75,4,2880,38560,1,39,3,0
223619,99,4,19680,1984,1,49,4,0
192926,96,0,32896,7264,1,48,4,1
232619,16,1,5984,30272,0,6,0,0
428488,81,4,3904,5504,0,41,4,0
342055,67,4,15520,35744,0,35,3,0
322226,64,0,7616,35904,0,33,3,0
440540,92,1,33728,18976,0,47,4,0
32623,20,4,16416,29312,1,11,1,0
307364,48,1,23584,11552,0,27,2,0
197510,96,0,27136,8832,1,48,4,0
222956,99,4,20576,4096,1,49,4,0
354289,68,1,17184,30176,0,36,3,1
145981,75,4,1152,39968,1,39,3,0
45261,34,3,9760,35936,1,16,1,0
290075,45,1,7392,12608,0,24,2,0
154346,75,4,7360,40576,1,39,3,1
221333,99,4,20960,4352,1,49,4,0
244503,4,4,7456,15840,0,0,0,0
303384,45,1,19520,9920,0,24,2,0
50630,42,3,8064,17632,1,22,2,0
152828,75,4,3232,40608,1,39,3,0
43547,34,3,18208,24832,1,16,1,0
272671,20,2,1984,10432,0,10,1,0
88970,52,1,22240,10048,1,29,2,0
107592,73,1,6272,42464,1,38,3,0
425338,86,4,28384,7072,0,43,4,0
106697,73,1,8800,41920,1,38,3,0
403622,99,4,7872,14464,0,49,4,0
71454,51,2,30720,13856,1,28,2,0
357812,73,1,19104,35648,0,38,3,0
290992,42,3,25600,7712,0,22,2,0
140866,75,4,6016,39776,1,39,3,0
261593,21,3,15328,32352,0,12,1,0
58913,51,2,30080,12576,1,28,2,0
267505,24,2,7520,43968,0,15,1,1
406977,92,1,28288,18336,0,47,4,0
31120,20,4,15392,30144,1,11,1,0
308123,41,0,23168,16640,0,21,2,0
143487,75,4,3456,39648,1,39,3,0
117773,73,1,18784,18240,1,38,3,0
57202,51,2,30016,14592,1,28,2,0
183605,96,0,32480,6144,1,48,4,0
224853,99,4,21472,2784,1,49,4,0
298917,45,1,21312,10784,0,24,2,1
161884,96,0,21984,5696,1,48,4,0
332235,62,2,3104,26976,0,32,3,0
73557,51,2,18912,19264,1,28,2,0
44354,34,3,17856,24288,1,16,1,1
403565,89,3,32704,10528,0,46,4,0
57731,51,2,31040,14272,1,28,2,0
187458,96,0,38784,10240,1,48,4,0
330797,66,2,6176,33376,0,34,3,0
319842,68,1,12832,12096,0,36,3,0
244548,16,1,14528,33696,0,6,0,0
217723,96,0,21792,8128,1,48,4,0
334768,61,4,12032,36896,0,31,3,0
60234,51,2,30368,13792,1,28,2,0
167579,96,0,38944,5312,1,48,4,0
429064,88,1,15744,9024,0,45,4,0
13557,12,0,4672,25120,1,3,0,0
378563,68,1,9120,32096,0,36,3,0
433679,80,1,20064,9152,0,40,4,0
269859,20,4,19104,38912,0,11,1,0
324170,66,2,18656,18080,0,34,3,0
20131,15,2,17024,25504,1,5,0,0
348447,75,4,9344,22208,0,39,3,0
349119,67,4,7424,46368,0,35,3,0
259696,22,4,15232,18016,0,13,1,0
394169,80,1,36000,8384,0,40,4,1
438855,86,4,29920,7744,0,43,4,0
426827,87,0,31200,9760,0,44,4,0
73296,51,2,17216,21696,1,28,2,0
180210,96,0,36736,4832,1,48,4,0
118444,73,1,3904,40128,1,38,3,0
25705,17,2,12256,38272,1,8,0,1
13561,12,0,4864,25376,1,3,0,0
173997,96,0,38336,4608,1,48,4,0
79333,51,2,29920,11936,1,28,2,0
362872,73,1,7936,44480,0,38,3,0
418312,96,0,38048,12736,0,48,4,1
40570,22,4,12736,16864,1,13,1,0
336330,75,4,10944,17312,0,39,3,0
398480,86,0,28928,13408,0,42,4,0
330325,75,4,9856,28480,0,39,3,0
275943,51,2,13664,10496,0,28,2,0
276018,42,3,5728,7136,0,22,2,0
258874,21,3,17920,32512,0,12,1,0
387179,80,1,4064,8000,0,40,4,0
191010,96,0,34112,7840,1,48,4,0
154606,75,4,2496,39328,1,39,3,0
48875,42,3,9504,16224,1,22,2,0
185989,96,0,36800,11904,1,48,4,0
322881,60,3,4416,31904,0,30,3,0
28224,17,2,9120,21760,1,8,0,0
222645,99,4,19104,4992,1,49,4,0
112431,73,1,19072,17728,1,38,3,0
163131,96,0,26752,8800,1,48,4,0
88461,52,1,22784,7584,1,29,2,0
374778,68,1,5184,20256,0,36,3,0
275892,51,2,19488,22368,0,28,2,0
213715,96,0,32544,7808,1,48,4,0
316195,46,3,16704,5376,0,25,2,0
111074,73,1,8768,40960,1,38,3,0
198425,96,0,26432,5664,1,48,4,0
441889,81,4,20384,3072,0,41,4,0
331339,73,1,6240,21888,0,38,3,0
203089,96,0,35360,3424,1,48,4,0
241127,17,2,6944,33728,0,8,0,0
178606,96,0,24512,8320,1,48,4,0
81,9,1,12832,36224,1,1,0,0
429843,96,0,19872,8352,0,48,4,0
200638,96,0,24992,7552,1,48,4,0
397399,86,4,27008,7904,0,43,4,0
137861,73,1,16800,18624,1,38,3,0
253607,17,2,19136,18208,0,8,0,0
446223,80,1,39488,7392,0,40,4,1
299710,46,4,3712,10464,0,26,2,0
145523,75,4,8064,40032,1,39,3,0
433687,81,4,17440,5504,0,41,4,0
387574,81,4,15424,13696,0,41,4,0
296510,45,1,20256,11424,0,24,2,0
431074,86,0,30176,11296,0,42,4,0
7709,12,0,5152,23840,1,3,0,0
253166,17,2,12800,33024,0,8,0,0
88247,52,1,22592,8000,1,29,2,0
441551,86,0,9440,11232,0,42,4,0
10074,12,0,6176,24960,1,3,0,0
252220,4,4,7328,26400,0,0,0,0
397484,86,0,16736,17632,0,42,4,1
143678,75,4,1952,41088,1,39,3,0
341334,60,3,5696,37600,0,30,3,0
412071,88,1,10624,8192,0,45,4,0
271968,36,3,11008,14880,0,17,1,0
60732,51,2,19072,20672,1,28,2,0
125073,73,1,8768,41248,1,38,3,0
166320,96,0,26848,4704,1,48,4,1
238612,16,1,12416,24480,0,6,0,0
353598,72,0,18368,34016,0,37,3,0
3895,12,0,4192,25408,1,3,0,0
111560,73,1,7040,39904,1,38,3,0
171112,96,0,23072,9568,1,48,4,0
422645,99,4,11104,8416,0,49,4,1
451004,80,1,5824,18592,0,40,4,1
403913,92,1,28256,5536,0,47,4,0
338872,72,0,8320,20032,0,37,3,0
116112,73,1,19680,18688,1,38,3,0
321322,68,1,7456,13216,0,36,3,0
320061,73,1,12736,37024,0,38,3,0
117899,73,1,7360,41728,1,38,3,0
46356,36,3,8448,33216,1,17,1,0
168969,96,0,22432,3520,1,48,4,0
20519,17,2,8320,21184,1,8,0,0
113112,73,1,3648,43744,1,38,3,0
100368,73,1,16224,17504,1,38,3,0
301891,52,1,14656,16448,0,29,2,0
446593,80,1,31968,11520,0,40,4,0
445132,99,4,5760,11904,0,49,4,0
99093,73,1,7200,39872,1,38,3,1
188618,96,0,23616,5760,1,48,4,1
281023,45,1,8896,19328,0,24,2,0
259120,20,2,13952,18976,0,10,1,1
236578,17,4,2784,24640,0,9,0,1
183657,96,0,22624,9952,1,48,4,0
43828,34,3,17664,23808,1,16,1,0
213365,96,0,38720,8000,1,48,4,0
410257,88,1,9952,8736,0,45,4,0
192749,96,0,23392,10304,1,48,4,0
202977,96,0,36896,9248,1,48,4,0
302329,44,4,8672,13984,0,23,2,0
85363,52,1,23776,7456,1,29,2,0
194359,96,0,24896,6720,1,48,4,0
193576,96,0,35584,5440,1,48,4,0
221654,99,4,21440,2432,1,49,4,0
292377,41,0,13216,9728,0,21,2,0
223577,99,4,18752,3584,1,49,4,0
254234,4,4,10752,25760,0,0,0,0
66251,51,2,19648,19136,1,28,2,0
242622,17,2,11872,24576,0,8,0,0
132577,73,1,15744,18304,1,38,3,0
328767,61,4,10560,37952,0,31,3,0
11466,12,0,3104,24544,1,3,0,1
403641,81,4,16768,10208,0,41,4,0
290381,40,2,26656,18112,0,20,2,0
37391,22,4,15104,17568,1,13,1,0
147276,75,4,1536,39840,1,39,3,0
284807,52,1,23264,9024,0,29,2,0
420066,86,0,18080,16992,0,42,4,0
151442,75,4,1920,40416,1,39,3,0
25719,17,2,8416,21984,1,8,0,0
442321,99,4,7648,10592,0,49,4,1
52972,44,4,8992,3904,1,23,2,0
273171,22,4,9792,21056,0,13,1,0
426953,96,0,32384,14048,0,48,4,0
45311,34,3,17792,24544,1,16,1,0
418816,87,0,15232,3008,0,44,4,0
420609,81,4,15840,9152,0,41,4,0
96070,73,1,15872,18816,1,38,3,1
401823,80,1,6272,8768,0,40,4,0
231027,9,1,12800,41312,0,1,0,0
42458,34,3,17984,24960,1,16,1,0
426483,87,0,4992,10080,0,44,4,0
252600,4,4,6976,25408,0,0,0,1
183019,96,0,35136,7264,1,48,4,0
53643,44,4,9344,3584,1,23,2,1
111202,73,1,15456,18912,1,38,3,0
101027,73,1,17696,18912,1,38,3,0
70644,51,2,28256,14176,1,28,2,0
414331,80,1,32544,10432,0,40,4,0
123361,73,1,5568,42976,1,38,3,0
391960,87,0,40128,12352,0,44,4,0
337560,61,4,15008,36992,0,31,3,0
293258,41,0,25792,4896,0,21,2,0
70356,51,2,29632,14368,1,28,2,0
238587,16,1,14528,31840,0,6,0,0
194934,96,0,22496,4352,1,48,4,0
96090,73,1,1120,41504,1,38,3,0
411355,80,1,36288,12416,0,40,4,0
455865,81,4,24032,8000,0,41,4,0
263918,24,1,5888,15296,0,14,1,0
193357,96,0,38720,8704,1,48,4,0
309168,41,0,14272,8576,0,21,2,0
370630,61,4,13344,38560,0,31,3,0
356567,68,1,17472,16768,0,36,3,0
133381,73,1,3648,40000,1,38,3,0
9679,12,0,3072,25600,1,3,0,0
42855,34,3,17600,23776,1,16,1,0
165423,96,0,22048,10880,1,48,4,0
180094,96,0,22528,12224,1,48,4,0
224146,99,4,20064,5184,1,49,4,1
222950,99,4,19552,4160,1,49,4,0
272768,38,2,7392,37440,0,18,1,0
90940,62,2,18240,20544,1,32,3,0
289605,48,1,24832,18304,0,27,2,0
286123,51,2,15584,17888,0,28,2,0
223427,99,4,20320,4768,1,49,4,0
67168,51,2,30976,14368,1,28,2,0
102366,73,1,7520,43968,1,38,3,0
121416,73,1,2112,40832,1,38,3,0
147421,75,4,7392,40544,1,39,3,0
162438,96,0,21536,4128,1,48,4,0
217287,96,0,22400,3520,1,48,4,0
16152,15,1,8672,37792,1,4,0,0
137643,73,1,6016,42336,1,38,3,1
17193,15,1,8128,36896,1,4,0,0
82325,51,2,17184,20512,1,28,2,0
372128,66,2,5952,31520,0,34,3,0
59415,51,2,31104,11584,1,28,2,0
316165,45,1,3648,9632,0,24,2,0
426670,87,0,40416,12288,0,44,4,0
27674,17,2,13120,36992,1,8,0,0
187412,96,0,33760,9760,1,48,4,0
286142,46,3,14912,6944,0,25,2,0
10444,12,0,4000,26048,1,3,0,0
144851,75,4,5984,39232,1,39,3,1
47781,42,3,8192,17216,1,22,2,0
233498,15,1,11552,35104,0,4,0,0
111070,73,1,15616,19072,1,38,3,0
379874,62,2,13120,16288,0,32,3,0
177616,96,0,37184,10336,1,48,4,0
429265,88,1,5536,15296,0,45,4,0
318096,67,4,5504,38624,0,35,3,0
163960,96,0,34944,7520,1,48,4,0
360673,75,4,10240,40640,0,39,3,0
397018,96,0,27904,13184,0,48,4,0
412227,86,4,31360,7840,0,43,4,0
52391,44,4,8672,3264,1,23,2,0
327937,60,3,11776,29568,0,30,3,0
115170,73,1,2272,41792,1,38,3,0
14268,15,1,10528,36736,1,4,0,0
255946,17,4,5536,11744,0,9,0,0
52231,44,4,9408,3456,1,23,2,0
34759,22,4,16416,19744,1,13,1,0
319847,64,0,16544,44768,0,33,3,0
453144,86,4,2048,13728,0,43,4,0
53112,44,4,9472,3360,1,23,2,0
175232,96,0,33504,8352,1,48,4,0
200689,96,0,31584,9376,1,48,4,0
263589,20,4,20096,26880,0,11,1,0
231796,9,1,20288,33600,0,1,0,0
193264,96,0,24000,8160,1,48,4,1
73892,51,2,17440,19392,1,28,2,0
438658,89,3,26688,6464,0,46,4,0
258654,20,4,5888,40288,0,11,1,0
395126,86,4,16320,17152,0,43,4,0
350855,61,4,6368,31296,0,31,3,0
223538,99,4,21504,3904,1,49,4,0
268355,20,4,10752,44576,0,11,1,0
246937,17,2,17312,15712,0,8,0,0
35067,22,4,11648,37888,1,13,1,0
288842,46,4,12416,5888,0,26,2,0
387719,96,0,27712,9504,0,48,4,1
88817,52,1,23136,7776,1,29,2,0
195225,96,0,23136,10272,1,48,4,0
232696,16,1,21696,14592,0,6,0,0
327459,60,3,17696,22976,0,30,3,0
435640,87,0,15264,2592,0,44,4,0
268495,39,1,7136,32736,0,19,1,0
105131,73,1,15072,17344,1,38,3,0
151297,75,4,6368,39936,1,39,3,0
428080,87,0,15392,13504,0,44,4,0
318413,66,2,10752,40000,0,34,3,0
311501,45,1,22944,11808,0,24,2,1
392125,92,1,27680,4928,0,47,4,0
322525,66,2,6752,35040,0,34,3,0
392999,92,1,22272,6400,0,47,4,0
241494,9,1,6240,41760,0,1,0,0
26752,17,2,8768,21632,1,8,0,0
298493,52,1,8608,18080,0,29,2,0
372744,62,2,19040,40352,0,32,3,0
4424,12,0,3104,24896,1,3,0,0
165962,96,0,32032,6144,1,48,4,0
112640,73,1,16320,17184,1,38,3,1
392138,86,0,29536,13408,0,42,4,0
255006,4,4,15200,27776,0,0,0,0
68828,51,2,30048,14016,1,28,2,0
355195,67,4,6400,45536,0,35,3,0
217288,96,0,37632,8512,1,48,4,0
367863,73,1,11744,38112,0,38,3,0
442424,92,1,24224,7200,0,47,4,0
303888,41,0,4480,6976,0,21,2,0
428925,86,0,22816,20128,0,42,4,1
378012,61,4,13920,37344,0,31,3,0
168773,96,0,35488,4832,1,48,4,1
387230,81,4,4736,3648,0,41,4,0
174187,96,0,21152,9568,1,48,4,0
172382,96,0,33120,9600,1,48,4,0
156282,92,1,33536,17600,1,47,4,0
452470,87,0,31328,9920,0,44,4,0
319048,67,4,18688,48736,0,35,3,0
48602,42,3,9376,15808,1,22,2,0
346315,68,1,5088,27200,0,36,3,0
271874,39,1,15136,28480,0,19,1,0
410951,89,3,25984,7808,0,46,4,0
142147,75,4,17312,18784,1,39,3,0
450099,88,1,14112,12512,0,45,4,0
356154,75,4,8480,12384,0,39,3,0
412777,86,0,28288,7616,0,42,4,0
141101,75,4,4672,39008,1,39,3,0
71515,51,2,20928,18080,1,28,2,0
153689,75,4,1472,40864,1,39,3,0
425732,81,4,16512,10272,0,41,4,0
47028,39,1,4544,29312,1,19,1,0
120086,73,1,6368,42688,1,38,3,0
141340,75,4,3456,40544,1,39,3,0
448754,92,1,30496,1216,0,47,4,0
16912,15,1,10016,36480,1,4,0,0
296424,52,1,16768,14464,0,29,2,0
232328,17,4,16384,15200,0,9,0,0
36863,22,4,11840,16128,1,13,1,0
227128,99,4,18560,4768,1,49,4,0
183588,96,0,35648,6112,1,48,4,0
359338,64,0,8736,40832,0,33,3,0
442176,89,3,25440,8448,0,46,4,0
168067,96,0,23104,10336,1,48,4,0
106820,73,1,8544,43488,1,38,3,0
81101,51,2,20192,17728,1,28,2,0
24295,17,2,13120,38560,1,8,0,1
296947,52,1,10016,20320,0,29,2,1
20109,15,2,16448,25504,1,5,0,0
258376,20,4,16480,26272,0,11,1,1
259559,21,3,3488,16736,0,12,1,0
57485,51,2,17280,21504,1,28,2,0
152319,75,4,1536,38016,1,39,3,1
130701,73,1,6560,43200,1,38,3,1
303579,46,4,11552,8736,0,26,2,0
44796,34,3,17856,24928,1,16,1,0
240277,15,1,15488,30560,0,4,0,0
195780,96,0,23552,11040,1,48,4,0
286442,52,1,1568,23616,0,29,2,0
409994,96,0,28032,2144,0,48,4,0
